1488509142.0,3094,[2,1],2
1488512120.0,3095,[6,3],1
1488515500.0,3096,[6,6],1
1488517438.0,3097,[3,8],1
1488519229.0,3098,[4,7],2
1488523390.0,3099,[3,3],4
1488524621.0,3100,[7,6],3
1488525916.0,3101,[8,3],1
1488525967.0,3102,[3,1],4
1488526713.0,3103,[5,8],3
1488527029.0,3104,[8,9],2
1488530361.0,3105,[3,9],3
1488531554.0,3106,[3,9],4
1488532525.0,3107,[9,7],3
1488533498.0,3108,[4,7],4
1488537139.0,3109,[2,4],3
1488539295.0,3110,[5,5],3
1488540441.0,3111,[6,6],3
1488543303.0,3112,[5,4],1
1488544437.0,3113,[1,4],4
1488546028.0,3114,[4,7],2
1488549914.0,3115,[9,1],3
1488552533.0,3116,[8,4],4
1488555767.0,3117,[4,5],1
1488556500.0,3118,[4,9],1
1488560286.0,3119,[1,5],3
1488562951.0,3120,[6,9],1
1488566546.0,3121,[5,8],4
1488567847.0,3122,[3,8],4
1488571842.0,3123,[7,5],3
1488573269.0,3124,[7,5],1
1488574957.0,3125,[8,3],1
1488577786.0,3126,[1,3],1
1488581673.0,3127,[1,8],2
1488584634.0,3128,[4,9],4
1488587138.0,3129,[7,5],2
1488589378.0,3130,[8,3],3
1488591493.0,3131,[3,2],2
1488595538.0,3132,[1,8],4
1488596316.0,3133,[3,9],4
1488598856.0,3134,[1,2],2
1488602216.0,3135,[8,6],4
1488604893.0,3136,[6,7],4
1488605707.0,3137,[2,2],1
1488608998.0,3138,[4,4],3
1488612375.0,3139,[7,8],1
1488613574.0,3140,[4,2],4
1488617986.0,3141,[6,4],2
1488618139.0,3142,[2,3],4
1488620987.0,3143,[4,7],3
1488625159.0,3144,[5,5],3
1488627830.0,3145,[4,1],1
1488629670.0,3146,[2,2],3
1488632488.0,3147,[2,3],3
1488633623.0,3148,[1,5],1
1488634155.0,3149,[9,9],1
1488638520.0,3150,[2,3],2
1488641760.0,3151,[8,4],3
1488645783.0,3152,[7,7],3
1488649061.0,3153,[3,9],2
1488652449.0,3154,[1,8],3
1488653138.0,3155,[3,9],3
1488653282.0,3156,[3,1],4
1488653591.0,3157,[1,5],2
1488654152.0,3158,[1,2],4
1488658294.0,3159,[2,3],2
1488659710.0,3160,[6,1],3
1488664116.0,3161,[1,4],2
1488667579.0,3162,[4,6],4
1488671537.0,3163,[2,1],1
1488674266.0,3164,[2,6],3
1488676811.0,3165,[4,5],1
1488679496.0,3166,[8,2],2
1488680182.0,3167,[8,1],1
1488681925.0,3168,[1,6],2
1488682795.0,3169,[6,4],3
1488685378.0,3170,[6,1],2
1488688356.0,3171,[3,6],3
1488692148.0,3172,[6,8],2
1488693425.0,3173,[5,9],1
1488694014.0,3174,[8,5],4
1488698207.0,3175,[1,9],2
1488700637.0,3176,[5,4],3
1488704860.0,3177,[5,9],3
1488709008.0,3178,[6,2],1
1488709029.0,3179,[7,4],3
1488710688.0,3180,[1,6],1
1488714834.0,3181,[9,3],2
1488715802.0,3182,[6,6],1
1488719814.0,3183,[6,9],4
1488720118.0,3184,[1,9],4
1488722153.0,3185,[9,5],3
1488724097.0,3186,[8,4],2
1488727197.0,3187,[7,1],4
1488728016.0,3188,[6,3],4
1488731054.0,3189,[7,8],2
1488734966.0,3190,[6,4],2
1488736336.0,3191,[7,5],2
1488736822.0,3192,[4,2],3
1488737354.0,3193,[2,8],4
1488738126.0,3194,[4,8],2
1488739061.0,3195,[2,3],1
1488740352.0,3196,[5,2],2
1488744188.0,3197,[5,5],1
1488746135.0,3198,[7,5],1
1488749914.0,3199,[9,1],3
1488752839.0,3200,[2,9],3
1488755337.0,3201,[7,1],4
1488756307.0,3202,[5,6],2
1488759477.0,3203,[4,2],1
1488759663.0,3204,[3,8],4
1488763805.0,3205,[7,9],4
1488765571.0,3206,[3,5],1
1488768626.0,3207,[5,4],4
1488772551.0,3208,[8,4],3
1488774100.0,3209,[7,7],2
1488777361.0,3210,[2,6],2
1488780202.0,3211,[2,6],1
1488780504.0,3212,[1,6],3
1488784899.0,3213,[8,9],1
1488788016.0,3214,[1,5],4
1488792450.0,3215,[1,8],4
1488793819.0,3216,[7,2],1
1488795375.0,3217,[2,2],1
1488798038.0,3218,[1,1],1
1488801223.0,3219,[8,3],2
1488801897.0,3220,[5,2],3
1488804875.0,3221,[2,3],3
1488807864.0,3222,[8,1],1
1488810273.0,3223,[3,7],1
1488811933.0,3224,[2,5],1
1488815980.0,3225,[8,1],2
1488817664.0,3226,[8,3],2
1488820864.0,3227,[4,8],3
1488820928.0,3228,[3,2],2
1488823196.0,3229,[9,6],2
1488827245.0,3230,[6,8],1
1488830120.0,3231,[3,2],1
1488833990.0,3232,[5,9],4
1488837228.0,3233,[1,8],2
1488838710.0,3234,[2,3],2
1488839172.0,3235,[4,4],3
1488843671.0,3236,[7,9],1
1488846749.0,3237,[9,1],2
1488849589.0,3238,[7,2],2
1488852643.0,3239,[7,7],4
1488853210.0,3240,[3,2],3
1488856588.0,3241,[8,2],4
1488860206.0,3242,[2,2],3
1488864336.0,3243,[2,6],1
1488865421.0,3244,[5,9],4
1488869572.0,3245,[9,5],2
1488873729.0,3246,[7,1],3
1488877682.0,3247,[5,1],4
1488880491.0,3248,[6,2],3
1488884459.0,3249,[1,6],3
1488886209.0,3250,[1,9],1
1488889967.0,3251,[9,8],4
1488890225.0,3252,[6,7],1
1488894522.0,3253,[5,6],4
1488897772.0,3254,[7,6],1
1488900591.0,3255,[9,4],2
1488901915.0,3256,[8,3],3
1488903230.0,3257,[9,8],2
1488906142.0,3258,[3,2],4
1488907599.0,3259,[7,7],3
1488908179.0,3260,[6,1],1
1488911333.0,3261,[6,8],2
1488912810.0,3262,[9,1],2
1488916450.0,3263,[1,2],1
1488917598.0,3264,[1,3],1
1488920405.0,3265,[8,1],1
1488920430.0,3266,[5,6],2
1488923687.0,3267,[4,5],1
1488926767.0,3268,[9,6],4
1488929701.0,3269,[4,2],3
1488930874.0,3270,[2,8],2
1488932636.0,3271,[8,5],3
1488936798.0,3272,[5,7],1
1488937158.0,3273,[1,9],1
1488937418.0,3274,[2,3],4
1488940737.0,3275,[9,3],4
1488941747.0,3276,[2,2],3
1488943588.0,3277,[2,6],3
1488944247.0,3278,[2,3],1
1488944793.0,3279,[9,4],2
1488947614.0,3280,[4,6],2
1488950660.0,3281,[5,8],4
1488951867.0,3282,[1,3],3
1488955259.0,3283,[1,4],2
1488956177.0,3284,[4,8],1
1488956593.0,3285,[9,7],2
1488958584.0,3286,[2,4],4
1488963060.0,3287,[6,1],4
1488964967.0,3288,[5,3],3
1488966816.0,3289,[5,3],3
1488969298.0,3290,[7,8],1
1488969588.0,3291,[8,3],4
1488969816.0,3292,[1,5],3
1488972931.0,3293,[4,1],4
1488973073.0,3294,[1,5],2
1488973780.0,3295,[4,1],2
1488977047.0,3296,[2,8],1
1488980325.0,3297,[8,6],1
1488980455.0,3298,[5,6],3
1488980831.0,3299,[3,8],1
1488981725.0,3300,[4,5],4
1488983341.0,3301,[8,7],4
1488983511.0,3302,[1,2],1
1488987047.0,3303,[9,9],1
1488989200.0,3304,[3,9],4
1488990399.0,3305,[2,1],4
1488993420.0,3306,[4,4],1
1488997036.0,3307,[4,1],4
1489001151.0,3308,[8,9],3
1489003345.0,3309,[9,8],2
1489005536.0,3310,[6,2],2
1489009122.0,3311,[5,4],4
1489012757.0,3312,[5,6],2
1489013761.0,3313,[5,7],3
1489014624.0,3314,[9,4],1
1489018781.0,3315,[4,4],4
1489020534.0,3316,[7,5],3
1489021820.0,3317,[4,7],2
1489023329.0,3318,[3,3],2
1489025990.0,3319,[9,7],4
1489030392.0,3320,[9,1],3
1489033982.0,3321,[3,1],3
1489036925.0,3322,[9,5],4
1489037228.0,3323,[5,3],1
1489041582.0,3324,[8,1],4
1489044054.0,3325,[1,5],2
1489048147.0,3326,[5,7],1
1489051047.0,3327,[5,9],4
1489053616.0,3328,[6,4],3
1489055931.0,3329,[2,8],2
1489057594.0,3330,[8,8],1
1489061607.0,3331,[9,2],1
1489063875.0,3332,[6,6],4
1489065134.0,3333,[4,1],3
1489065249.0,3334,[7,7],4
1489067501.0,3335,[3,5],2
1489067698.0,3336,[9,2],2
1489071012.0,3337,[2,8],2
1489071885.0,3338,[2,1],1
1489074928.0,3339,[5,6],2
1489077571.0,3340,[1,9],1
1489080658.0,3341,[4,7],2
1489080927.0,3342,[9,9],1
1489084831.0,3343,[9,9],1
1489085932.0,3344,[9,4],2
1489087410.0,3345,[6,3],2
1489090728.0,3346,[5,6],3
1489094538.0,3347,[3,2],2
1489096849.0,3348,[6,1],4
1489096916.0,3349,[5,9],3
1489098754.0,3350,[9,6],2
1489100433.0,3351,[2,8],4
1489102816.0,3352,[3,6],2
1489104461.0,3353,[9,6],4
1489108346.0,3354,[8,5],1
1489109396.0,3355,[5,9],3
1489113695.0,3356,[5,9],1
1489117858.0,3357,[1,7],4
1489120741.0,3358,[4,3],4
1489124418.0,3359,[1,2],1
1489127086.0,3360,[6,5],4
1489127310.0,3361,[8,8],2
1489130683.0,3362,[2,5],2
1489134804.0,3363,[4,7],3
1489137818.0,3364,[3,7],2
1489141976.0,3365,[1,4],2
1489144167.0,3366,[1,4],1
1489145936.0,3367,[2,1],4
1489147438.0,3368,[6,7],4
1489150546.0,3369,[7,1],4
1489154653.0,3370,[2,9],4
1489159085.0,3371,[5,4],3
1489160930.0,3372,[3,3],4
1489164460.0,3373,[8,9],1
1489167347.0,3374,[2,9],2
1489169344.0,3375,[3,9],1
1489170628.0,3376,[2,7],1
1489171715.0,3377,[8,8],1
1489174576.0,3378,[3,6],1
1489178279.0,3379,[3,1],4
1489181276.0,3380,[7,1],2
1489181614.0,3381,[2,2],1
1489181731.0,3382,[9,8],1
1489183345.0,3383,[4,4],2
1489184034.0,3384,[4,8],3
1489185567.0,3385,[2,1],1
1489187320.0,3386,[6,7],1
1489187485.0,3387,[4,2],2
1489188471.0,3388,[4,9],1
1489192883.0,3389,[9,3],4
1489195271.0,3390,[2,1],2
1489198936.0,3391,[3,6],3
1489202595.0,3392,[6,8],1
1489203147.0,3393,[6,5],2
1489204521.0,3394,[1,7],3
1489208971.0,3395,[6,6],1
1489209701.0,3396,[5,4],1
1489212495.0,3397,[7,5],3
1489216802.0,3398,[3,2],3
1489219781.0,3399,[5,2],2
1489221906.0,3400,[6,9],2
1489225978.0,3401,[2,8],3
1489230113.0,3402,[9,4],1
1489231385.0,3403,[6,6],3
1489232977.0,3404,[5,6],2
1489236911.0,3405,[5,8],2
1489239159.0,3406,[2,9],4
1489243259.0,3407,[4,7],2
1489245870.0,3408,[3,6],1
1489247372.0,3409,[3,7],4
1489248792.0,3410,[9,2],2
1489249343.0,3411,[9,1],1
1489251612.0,3412,[8,3],1
1489252494.0,3413,[5,2],1
1489255745.0,3414,[9,1],3
1489256369.0,3415,[9,9],3
1489257462.0,3416,[4,6],2
1489259693.0,3417,[9,4],2
1489261310.0,3418,[9,6],4
1489263470.0,3419,[1,6],2
1489266637.0,3420,[7,4],3
1489268489.0,3421,[5,5],3
1489271084.0,3422,[4,3],2
1489273330.0,3423,[4,6],3
1489274821.0,3424,[4,6],4
1489279079.0,3425,[8,4],2
1489283491.0,3426,[5,2],2
1489284406.0,3427,[7,2],2
1489288211.0,3428,[6,7],1
1489290843.0,3429,[9,1],1
1489292872.0,3430,[7,2],1
1489294934.0,3431,[5,4],3
1489295206.0,3432,[1,2],2
1489296204.0,3433,[4,6],3
1489297538.0,3434,[6,8],4
1489300140.0,3435,[7,2],3
1489304325.0,3436,[4,8],1
1489306847.0,3437,[9,9],3
1489308634.0,3438,[4,2],4
1489312543.0,3439,[6,1],4
1489316306.0,3440,[6,4],4
1489318071.0,3441,[6,1],1
1489319308.0,3442,[1,6],3
1489320424.0,3443,[5,4],3
1489323564.0,3444,[1,8],1
1489326066.0,3445,[3,3],4
1489327839.0,3446,[9,1],3
1489330096.0,3447,[9,9],4
1489330922.0,3448,[5,9],2
1489331858.0,3449,[6,6],2
1489334150.0,3450,[6,5],4
1489336986.0,3451,[5,1],3
1489341469.0,3452,[5,8],4
1489344397.0,3453,[6,6],4
1489348736.0,3454,[1,6],3
1489352751.0,3455,[5,1],2
1489355010.0,3456,[2,8],4
1489356671.0,3457,[1,7],1
1489358935.0,3458,[3,3],3
1489361123.0,3459,[7,6],2
1489361809.0,3460,[8,7],4
1489365787.0,3461,[3,1],2
1489368693.0,3462,[4,3],3
1489369187.0,3463,[5,1],2
1489371646.0,3464,[8,2],4
1489373279.0,3465,[5,3],4
1489374527.0,3466,[3,9],2
1489378868.0,3467,[6,3],1
1489378980.0,3468,[8,9],3
1489382108.0,3469,[6,1],4
1489384706.0,3470,[2,9],1
1489388314.0,3471,[1,7],4
1489389123.0,3472,[3,8],2
1489390355.0,3473,[3,5],3
1489391376.0,3474,[2,9],3
1489394187.0,3475,[7,6],3
1489394628.0,3476,[9,8],1
1489398716.0,3477,[7,1],2
1489402069.0,3478,[5,2],2
1489404008.0,3479,[3,7],1
1489406750.0,3480,[2,5],2
1489411165.0,3481,[1,1],2
1489412178.0,3482,[9,7],4
1489414972.0,3483,[2,7],2
1489416555.0,3484,[3,8],1
1489420070.0,3485,[2,2],3
1489421631.0,3486,[3,6],4
1489424540.0,3487,[2,9],4
1489426511.0,3488,[6,7],2
1489429630.0,3489,[3,9],1
1489430792.0,3490,[1,1],2
1489432467.0,3491,[6,5],3
1489435640.0,3492,[8,8],3
1489437881.0,3493,[5,6],2
1489438658.0,3494,[4,4],3
1489443066.0,3495,[3,1],2
1489447207.0,3496,[6,3],4
1489450680.0,3497,[1,2],2
1489454218.0,3498,[2,2],4
1489457965.0,3499,[8,6],2
1489460784.0,3500,[7,5],3
1489463235.0,3501,[2,4],2
1489467408.0,3502,[3,8],4
1489471405.0,3503,[3,9],3
1489475907.0,3504,[6,3],3
1489480244.0,3505,[5,2],3
1489481078.0,3506,[7,7],2
1489484847.0,3507,[8,6],2
1489487767.0,3508,[9,9],4
1489490720.0,3509,[5,2],2
1489494059.0,3510,[2,1],2
1489494467.0,3511,[2,1],1
1489497906.0,3512,[9,9],1
1489501972.0,3513,[1,6],1
1489505005.0,3514,[3,4],4
1489506086.0,3515,[9,1],4
1489510087.0,3516,[6,8],4
1489510301.0,3517,[8,9],1
1489514391.0,3518,[5,7],2
1489516142.0,3519,[5,8],4
1489519382.0,3520,[3,3],2
1489520439.0,3521,[6,3],3
1489521468.0,3522,[8,6],2
1489523823.0,3523,[8,6],3
1489523918.0,3524,[9,8],2
1489524271.0,3525,[2,1],3
1489525923.0,3526,[1,3],3
1489528094.0,3527,[4,3],2
1489529960.0,3528,[6,7],4
1489532940.0,3529,[1,6],2
1489535938.0,3530,[5,9],4
1489536764.0,3531,[5,2],1
1489537186.0,3532,[7,8],4
1489537313.0,3533,[9,6],1
1489539103.0,3534,[6,1],1
1489540761.0,3535,[2,1],2
1489545243.0,3536,[8,9],4
1489549675.0,3537,[2,8],4
1489551599.0,3538,[4,2],2
1489555834.0,3539,[4,6],3
1489557832.0,3540,[3,9],4
1489562271.0,3541,[3,3],4
1489563766.0,3542,[9,9],3
1489567650.0,3543,[8,5],1
1489571552.0,3544,[7,1],1
1489574834.0,3545,[8,4],4
1489578853.0,3546,[7,7],2
1489579895.0,3547,[9,8],2
1489584327.0,3548,[7,5],1
1489585885.0,3549,[2,9],2
1489590299.0,3550,[3,1],1
1489594136.0,3551,[8,4],3
1489594679.0,3552,[5,9],3
1489596110.0,3553,[8,2],4
1489598421.0,3554,[9,8],2
1489601496.0,3555,[6,1],4
1489602442.0,3556,[2,4],1
1489602528.0,3557,[6,9],3
1489602953.0,3558,[4,5],3
1489603995.0,3559,[4,3],2
1489604015.0,3560,[8,7],1
1489605329.0,3561,[9,1],4
1489609269.0,3562,[1,1],2
1489613100.0,3563,[7,3],1
1489617311.0,3564,[1,3],2
1489620617.0,3565,[9,6],2
1489624350.0,3566,[9,9],2
1489626602.0,3567,[7,6],3
1489629539.0,3568,[2,1],4
1489632708.0,3569,[5,5],4
1489636681.0,3570,[2,4],2
1489636900.0,3571,[8,5],4
1489639273.0,3572,[9,4],2
1489642520.0,3573,[3,2],2
1489643655.0,3574,[1,8],2
1489647573.0,3575,[8,7],4
1489651095.0,3576,[6,3],4
1489652023.0,3577,[7,3],1
1489652736.0,3578,[5,9],3
1489656982.0,3579,[4,1],2
1489659131.0,3580,[7,3],1
1489662180.0,3581,[6,6],3
1489664422.0,3582,[2,3],4
1489665650.0,3583,[1,5],2
1489665828.0,3584,[1,4],2
1489666847.0,3585,[3,2],4
1489668405.0,3586,[4,9],2
1489670838.0,3587,[6,2],1
1489672459.0,3588,[3,4],4
1489673351.0,3589,[5,3],2
1489675255.0,3590,[7,6],3
1489678760.0,3591,[4,2],1
1489679249.0,3592,[1,7],3
1489679367.0,3593,[6,3],4
1489681693.0,3594,[8,1],1
1489683776.0,3595,[7,6],1
1489686361.0,3596,[6,2],3
1489687751.0,3597,[8,1],1
1489689105.0,3598,[4,6],4
1489690100.0,3599,[6,3],3
1489693565.0,3600,[4,1],1
1489697219.0,3601,[1,1],4
1489699495.0,3602,[9,2],4
1489703486.0,3603,[3,8],2
1489704757.0,3604,[1,2],2
1489707820.0,3605,[5,3],1
1489710507.0,3606,[9,9],1
1489713762.0,3607,[3,2],2
1489715962.0,3608,[2,3],4
1489720320.0,3609,[2,2],2
1489720442.0,3610,[8,4],4
1489721714.0,3611,[8,4],3
1489723728.0,3612,[8,6],3
1489726201.0,3613,[5,5],2
1489729413.0,3614,[4,5],1
1489732193.0,3615,[6,4],1
1489734287.0,3616,[9,1],1
1489735997.0,3617,[5,4],3
1489737659.0,3618,[7,9],2
1489738218.0,3619,[8,2],1
1489740563.0,3620,[6,6],3
1489744012.0,3621,[4,3],3
1489747711.0,3622,[6,7],1
1489751665.0,3623,[5,7],2
1489751956.0,3624,[4,9],3
1489753315.0,3625,[7,4],4
1489755461.0,3626,[8,9],3
1489758658.0,3627,[5,9],4
1489762090.0,3628,[3,9],2
1489763160.0,3629,[2,7],1
1489763861.0,3630,[9,6],3
1489765359.0,3631,[1,5],2
1489767935.0,3632,[9,8],3
1489768750.0,3633,[1,3],2
1489771022.0,3634,[6,7],3
1489772353.0,3635,[9,8],3
1489773813.0,3636,[1,6],1
1489774495.0,3637,[2,4],3
1489778208.0,3638,[8,3],2
1489780016.0,3639,[8,7],2
1489784164.0,3640,[1,2],4
1489788564.0,3641,[3,7],2
1489788723.0,3642,[4,2],3
1489789232.0,3643,[8,7],3
1489791991.0,3644,[1,8],1
1489794045.0,3645,[5,6],1
1489794345.0,3646,[4,1],4
1489798684.0,3647,[9,2],1
1489800522.0,3648,[1,7],4
1489804970.0,3649,[6,2],4
1489808428.0,3650,[7,7],2
1489809137.0,3651,[1,3],1
1489811630.0,3652,[6,2],4
1489813171.0,3653,[9,2],3
1489816033.0,3654,[7,8],2
1489818528.0,3655,[2,6],3
1489821720.0,3656,[6,8],2
1489825150.0,3657,[1,4],4
1489827493.0,3658,[7,8],4
1489829088.0,3659,[7,9],3
1489830350.0,3660,[3,6],2
1489832507.0,3661,[8,4],3
1489833213.0,3662,[6,5],3
1489837033.0,3663,[3,4],3
1489838655.0,3664,[5,9],4
1489840417.0,3665,[8,7],1
1489843643.0,3666,[2,9],1
1489844618.0,3667,[1,6],3
1489845227.0,3668,[4,8],3
1489847417.0,3669,[8,3],1
1489850091.0,3670,[4,5],4
1489852314.0,3671,[9,8],2
1489853684.0,3672,[8,9],4
1489857188.0,3673,[2,9],4
1489861197.0,3674,[5,2],1
1489861943.0,3675,[1,9],2
1489863776.0,3676,[4,2],1
1489866096.0,3677,[7,4],2
1489867198.0,3678,[3,7],2
1489871324.0,3679,[8,1],1
1489871808.0,3680,[9,1],3
1489875288.0,3681,[3,3],4
1489878885.0,3682,[4,6],2
1489881822.0,3683,[6,7],1
1489882194.0,3684,[9,4],4
1489884992.0,3685,[9,9],1
1489888197.0,3686,[6,8],2
1489889225.0,3687,[2,6],2
1489892561.0,3688,[9,2],2
1489893982.0,3689,[9,4],3
1489896791.0,3690,[3,7],1
1489900963.0,3691,[2,1],3
1489902107.0,3692,[5,8],1
1489905589.0,3693,[6,2],2
1489906923.0,3694,[9,9],4
1489909531.0,3695,[3,5],2
1489913204.0,3696,[3,9],4
1489913586.0,3697,[5,6],3
1489913995.0,3698,[8,1],2
1489916396.0,3699,[8,6],1
1489917305.0,3700,[3,2],1
1489919896.0,3701,[1,4],2
1489922460.0,3702,[6,9],2
1489926236.0,3703,[2,7],3
1489927831.0,3704,[5,3],1
1489928520.0,3705,[6,4],3
1489928766.0,3706,[4,4],4
1489930861.0,3707,[5,4],4
1489935119.0,3708,[2,2],1
1489937558.0,3709,[2,8],2
1489938034.0,3710,[6,1],2
1489941274.0,3711,[7,4],1
1489942890.0,3712,[3,1],1
1489945422.0,3713,[1,8],1
1489947471.0,3714,[2,1],4
1489949752.0,3715,[4,6],4
1489954215.0,3716,[6,6],1
1489956975.0,3717,[8,3],4
1489961071.0,3718,[5,4],3
1489964335.0,3719,[4,7],1
1489965546.0,3720,[7,6],4
1489966548.0,3721,[9,9],1
1489969990.0,3722,[1,2],4
1489972637.0,3723,[9,3],3
1489973754.0,3724,[1,5],1
1489975409.0,3725,[4,8],3
1489979594.0,3726,[1,6],2
1489982238.0,3727,[3,5],1
1489982859.0,3728,[9,2],1
1489983307.0,3729,[4,4],3
1489984840.0,3730,[2,6],2
1489988821.0,3731,[3,7],3
1489991051.0,3732,[2,1],3
1489991970.0,3733,[6,9],1
1489995167.0,3734,[4,5],4
1489995865.0,3735,[9,4],3
1489997567.0,3736,[2,4],1
1489999752.0,3737,[3,3],1
1490000700.0,3738,[7,8],3
1490004023.0,3739,[3,5],1
1490006410.0,3740,[9,1],2
1490006498.0,3741,[7,6],2
1490006934.0,3742,[5,1],2
1490010654.0,3743,[5,4],1
1490012853.0,3744,[2,9],1
1490012894.0,3745,[7,4],2
1490016757.0,3746,[8,3],4
1490018613.0,3747,[5,7],2
1490018928.0,3748,[2,2],4
1490019513.0,3749,[9,4],4
1490023991.0,3750,[4,7],1
1490027613.0,3751,[5,5],4
1490027790.0,3752,[6,9],3
1490030934.0,3753,[5,5],4
1490032308.0,3754,[6,7],2
1490032714.0,3755,[6,2],2
1490035271.0,3756,[3,5],4
1490037542.0,3757,[4,1],1
1490039396.0,3758,[4,7],1
1490040873.0,3759,[2,3],2
1490041983.0,3760,[1,6],4
1490045679.0,3761,[9,7],4
1490046251.0,3762,[7,7],4
1490046837.0,3763,[2,8],1
1490047897.0,3764,[7,8],4
1490051760.0,3765,[3,7],3
1490055733.0,3766,[1,6],3
1490057223.0,3767,[6,1],2
1490060010.0,3768,[2,7],1
1490062865.0,3769,[8,8],1
1490066147.0,3770,[2,5],4
1490067548.0,3771,[5,7],1
1490069108.0,3772,[6,5],3
1490070419.0,3773,[3,7],4
1490074687.0,3774,[3,8],1
1490077639.0,3775,[9,3],4
1490081720.0,3776,[8,2],3
1490086124.0,3777,[4,3],1
1490090611.0,3778,[8,1],4
1490092604.0,3779,[8,7],1
1490095294.0,3780,[5,5],3
1490098686.0,3781,[4,4],1
1490101409.0,3782,[7,2],1
1490105633.0,3783,[3,6],4
1490108104.0,3784,[4,4],4
1490110952.0,3785,[9,2],3
1490114134.0,3786,[4,1],3
1490116265.0,3787,[4,6],4
1490118748.0,3788,[8,8],2
1490123161.0,3789,[2,4],1
1490127215.0,3790,[9,2],4
1490127343.0,3791,[4,4],2
1490128094.0,3792,[6,9],3
1490129207.0,3793,[8,8],4
1490130674.0,3794,[1,5],4
1490133956.0,3795,[6,4],4
1490134957.0,3796,[3,1],2
1490138316.0,3797,[6,4],4
1490139197.0,3798,[9,5],1
1490140243.0,3799,[2,8],3
1490142704.0,3800,[8,7],3
1490146728.0,3801,[6,8],2
1490151203.0,3802,[1,2],2
1490155236.0,3803,[9,4],2
1490157643.0,3804,[1,8],1
1490161119.0,3805,[6,6],2
1490162012.0,3806,[6,4],3
1490166159.0,3807,[4,4],1
1490167538.0,3808,[8,5],1
1490171558.0,3809,[8,1],2
1490174568.0,3810,[4,4],3
1490174671.0,3811,[6,4],1
1490176054.0,3812,[2,3],3
1490177732.0,3813,[2,2],2
1490181885.0,3814,[9,1],4
1490185669.0,3815,[6,6],4
1490187911.0,3816,[3,3],2
1490189306.0,3817,[4,6],4
1490192523.0,3818,[5,5],4
1490194225.0,3819,[3,5],4
1490196602.0,3820,[6,8],3
1490199429.0,3821,[4,5],2
1490203486.0,3822,[1,9],3
1490203869.0,3823,[4,7],4
1490204511.0,3824,[7,9],3
1490207742.0,3825,[8,1],1
1490211708.0,3826,[2,3],4
1490215641.0,3827,[7,3],2
1490219648.0,3828,[7,2],4
1490222630.0,3829,[1,5],1
1490224766.0,3830,[2,9],1
1490228320.0,3831,[5,7],4
1490229776.0,3832,[1,3],4
1490232614.0,3833,[6,8],1
1490232928.0,3834,[3,8],1
1490234931.0,3835,[8,1],4
1490237012.0,3836,[6,8],4
1490239237.0,3837,[1,2],3
1490239515.0,3838,[6,3],4
1490242867.0,3839,[8,8],3
1490245780.0,3840,[4,2],1
1490250283.0,3841,[4,9],3
1490251382.0,3842,[9,8],4
1490253830.0,3843,[3,7],2
1490255950.0,3844,[3,4],2
1490258425.0,3845,[7,1],3
1490259479.0,3846,[4,8],1
1490260658.0,3847,[3,8],1
1490262561.0,3848,[8,4],4
1490263329.0,3849,[4,2],2
1490263770.0,3850,[7,1],1
1490264857.0,3851,[2,4],1
1490266969.0,3852,[2,4],1
1490271445.0,3853,[6,9],4
1490271830.0,3854,[9,1],4
1490276324.0,3855,[2,8],4
1490276668.0,3856,[8,3],1
1490277235.0,3857,[4,8],3
1490281086.0,3858,[1,4],2
1490282676.0,3859,[7,2],1
1490284275.0,3860,[3,3],1
1490284929.0,3861,[1,1],2
1490289219.0,3862,[7,6],2
1490290669.0,3863,[3,2],3
1490290972.0,3864,[1,1],1
1490295256.0,3865,[6,8],4
1490297366.0,3866,[7,8],2
1490297730.0,3867,[3,3],2
1490301022.0,3868,[2,7],4
1490302360.0,3869,[9,2],4
1490304634.0,3870,[8,5],4
1490309043.0,3871,[9,4],3
1490310328.0,3872,[2,4],2
1490312300.0,3873,[6,6],2
1490314125.0,3874,[6,7],4
1490314911.0,3875,[6,9],1
1490318492.0,3876,[9,1],2
1490322385.0,3877,[5,7],3
1490323622.0,3878,[1,9],4
1490324654.0,3879,[9,8],1
1490327860.0,3880,[6,6],2
1490332092.0,3881,[1,4],3
1490332775.0,3882,[7,2],1
1490335321.0,3883,[8,4],4
1490338666.0,3884,[3,9],3
1490340403.0,3885,[3,8],2
1490343274.0,3886,[1,7],2
1490344336.0,3887,[9,7],1
1490347002.0,3888,[7,2],2
1490347318.0,3889,[7,1],3
1490349375.0,3890,[2,9],2
1490351219.0,3891,[6,8],1
1490351838.0,3892,[9,9],3
1490354942.0,3893,[1,2],2
1490359249.0,3894,[8,7],4
1490359960.0,3895,[8,6],2
1490364422.0,3896,[3,3],2
1490365654.0,3897,[1,2],4
1490368525.0,3898,[3,8],4
1490370929.0,3899,[9,8],2
1490371504.0,3900,[9,1],4
1490375372.0,3901,[3,6],1
1490376628.0,3902,[8,9],1
1490380219.0,3903,[9,6],1
1490383515.0,3904,[7,2],4
1490387620.0,3905,[8,9],3
1490389284.0,3906,[8,6],1
1490390184.0,3907,[7,5],4
1490394440.0,3908,[7,9],4
1490396229.0,3909,[5,9],3
1490396783.0,3910,[4,1],3
1490400170.0,3911,[9,2],1
1490403636.0,3912,[4,1],2
1490403645.0,3913,[7,8],1
1490404985.0,3914,[1,9],1
1490405225.0,3915,[8,5],4
1490408518.0,3916,[4,9],4
